3.102802e+00;1.037832e-01;9.700894e-02;6.194771e-02
3.202411e+00;9.743214e-02;9.140915e-02;5.920081e-02
3.301923e+00;9.165205e-02;8.627921e-02;5.663459e-02
3.401337e+00;8.637135e-02;8.156838e-02;5.423532e-02
3.500751e+00;8.153868e-02;7.722845e-02;5.198626e-02
3.600165e+00;7.710048e-02;7.322186e-02;4.987479e-02
3.699579e+00;7.301496e-02;6.951565e-02;4.788964e-02
3.798993e+00;6.924572e-02;6.608079e-02;4.602072e-02
3.898407e+00;6.576094e-02;6.289167e-02;4.425893e-02
3.997821e+00;6.253271e-02;5.992560e-02;4.259610e-02
4.097235e+00;5.953645e-02;5.716244e-02;4.102483e-02
4.196649e+00;5.675047e-02;5.458423e-02;3.953841e-02
4.296063e+00;5.415553e-02;5.217498e-02;3.813077e-02
4.395477e+00;5.173457e-02;4.992035e-02;3.679637e-02
4.494892e+00;4.947237e-02;4.780749e-02;3.553016e-02
4.594306e+00;4.735536e-02;4.582484e-02;3.432753e-02
4.693720e+00;4.537136e-02;4.396201e-02;3.318426e-02
4.793134e+00;4.350948e-02;4.220959e-02;3.209649e-02
4.892548e+00;4.175988e-02;4.055909e-02;3.106065e-02
4.991962e+00;4.011372e-02;3.900282e-02;3.007349e-02
5.091376e+00;3.856300e-02;3.753378e-02;2.913199e-02
5.190790e+00;3.710049e-02;3.614561e-02;2.823336e-02
5.290204e+00;3.571962e-02;3.483252e-02;2.737505e-02
5.389618e+00;3.441442e-02;3.358923e-02;2.655467e-02
5.489032e+00;3.317947e-02;3.241090e-02;2.577003e-02
5.588446e+00;3.200982e-02;3.129312e-02;2.501908e-02
5.687665e+00;3.090306e-02;3.023386e-02;2.430130e-02
5.786884e+00;2.985272e-02;2.922716e-02;2.361344e-02
5.886102e+00;2.885503e-02;2.826963e-02;2.295386e-02
5.985321e+00;2.790653e-02;2.735813e-02;2.232103e-02
6.084540e+00;2.700404e-02;2.648977e-02;2.171354e-02
6.183759e+00;2.614462e-02;2.566189e-02;2.113006e-02
6.282977e+00;2.532559e-02;2.487201e-02;2.056935e-02
6.382196e+00;2.454444e-02;2.411787e-02;2.003024e-02
6.481415e+00;2.379889e-02;2.339734e-02;1.951164e-02
6.580634e+00;2.308679e-02;2.270847e-02;1.901255e-02
6.679852e+00;2.240618e-02;2.204944e-02;1.853292e-02
6.778681e+00;2.175649e-02;2.142098e-02;1.807176e-02
6.877509e+00;2.113584e-02;2.081890e-02;1.762726e-02
6.976337e+00;2.054138e-02;2.024174e-02;1.719864e-02
7.075165e+00;1.997165e-02;1.968814e-02;1.678516e-02
7.173993e+00;1.942529e-02;1.915686e-02;1.638612e-02
7.272821e+00;1.890105e-02;1.864671e-02;1.600087e-02
7.371649e+00;1.839775e-02;1.815658e-02;1.562877e-02
7.470477e+00;1.791429e-02;1.768546e-02;1.526925e-02
7.569306e+00;1.744963e-02;1.723236e-02;1.492175e-02
7.668134e+00;1.700282e-02;1.679640e-02;1.458575e-02
7.766962e+00;1.657296e-02;1.637671e-02;1.426074e-02
7.865790e+00;1.615919e-02;1.597250e-02;1.394627e-02
7.964618e+00;1.576072e-02;1.558302e-02;1.364188e-02
8.063446e+00;1.537682e-02;1.520757e-02;1.334716e-02
8.162274e+00;1.500677e-02;1.484548e-02;1.306169e-02
8.261102e+00;1.464992e-02;1.449613e-02;1.278512e-02
8.359931e+00;1.430565e-02;1.415892e-02;1.251706e-02
8.458759e+00;1.397337e-02;1.383332e-02;1.225718e-02
8.557587e+00;1.365253e-02;1.351878e-02;1.200516e-02
8.656415e+00;1.334262e-02;1.321481e-02;1.176069e-02
8.755243e+00;1.304315e-02;1.292095e-02;1.152347e-02
8.854071e+00;1.275364e-02;1.263676e-02;1.129321e-02
8.952899e+00;1.247367e-02;1.236182e-02;1.106966e-02
9.051727e+00;1.220281e-02;1.209573e-02;1.085256e-02
9.150556e+00;1.194068e-02;1.183811e-02;1.064166e-02
9.249384e+00;1.168691e-02;1.158862e-02;1.043674e-02
9.348212e+00;1.144114e-02;1.134691e-02;1.023757e-02
9.447040e+00;1.120305e-02;1.111267e-02;1.004395e-02
9.545868e+00;1.097230e-02;1.088558e-02;9.855666e-03
9.644696e+00;1.074862e-02;1.066537e-02;9.672533e-03
9.743524e+00;1.053171e-02;1.045176e-02;9.494366e-03
9.842352e+00;1.032129e-02;1.024449e-02;9.320989e-03
9.941181e+00;1.011712e-02;1.004331e-02;9.152234e-03

